sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
Avila2021:0:0:522	4	urikú	rikú	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
Avila2021:0:0:522	5	i	i	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:522	6	awa	awa	NOUN	4	4	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:522	7	,	,	PUNCT	8	8	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:522	8	uyupiruka	yupiruka	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	4	4	0
Avila2021:0:0:522	9	wã	wã	PART	8	8	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:522	10	i	i	PRON	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:522	11	akanga	akanga	NOUN	8	8	nsubj	obj	True	False	False	False	True	False	3	3	0
Avila2021:0:0:522	12	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	8	8	0
Avila2021:0:0:555	1	Buburi	buburi	PROPN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:555	2	unheẽ	nheẽ	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:555	3	i	i	PRON	2	2	iobj	iobj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:555	4	xupé	xupé	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:555	5	uyuuka	yuuka	VERB	2	2	ccomp	advcl	True	False	False	False	True	False	3	3	0
Avila2021:0:0:555	6	arã	arã	SCONJ	5	5	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:555	7	aé	aé	PRON	5	5	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:555	8	umendari	mendari	VERB	5	5	advcl	advcl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:555	9	rundé	rundé	SCONJ	8	8	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:555	10	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	8	8	0
Avila2021:0:0:583	1	Ti	ti	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	2	reganani	ganani	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:583	3	apigawa	apigawa	NOUN	2	2	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	4	supé	supé	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	5	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:583	6	ma	ma	CCONJ	7	7	cc	cc	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	7	reganani	ganani	VERB	2	2	conj	conj	True	True	True	False	False	False	5	5	0
Avila2021:0:0:583	8	Deus	deus	PROPN	7	7	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	9	supé	supé	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:583	10	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	8	8	0
Avila2021:0:0:594	1	Rewiyé	wiyé	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Avila2021:0:0:594	2	,	,	PUNCT	4	4	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:594	3	se	se	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:594	4	rimiarirú	timiarirú	NOUN	1	1	vocative	obj	True	False	False	False	True	False	3	3	0
Avila2021:0:0:594	5	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:594	6	kurumú	kurumú	SCONJ	7	7	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:594	7	amundú	mundú	VERB	1	1	advcl	advcl	True	True	True	False	False	False	6	6	0
Avila2021:0:0:594	8	tukandira	tukandira	NOUN	7	7	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:594	9	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	8	8	0
Avila2021:0:0:595	1	Te	te	PART	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:595	2	kurí	kurí	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	3	reyumú	yumú	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:0:0:595	4	kwá	kwá	DET	5	5	det	det	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	5	wirá-itá	wirá	NOUN	3	3	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:595	6	setá	setá	VERB	5	5	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	7	waá	waá	PRON	6	6	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	8	,	,	PUNCT	13	13	punct	punct	True	True	True	False	False	False	5	5	0
Avila2021:0:0:595	9	kurumú	kurumú	SCONJ	13	13	mark	mark	True	True	True	False	False	False	4	4	0
Avila2021:0:0:595	10	taá	taá	PART	13	13	advmod	advmod	True	True	True	False	False	False	3	3	0
Avila2021:0:0:595	11	kurí	kurí	PART	13	13	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:595	12	aintá	aintá	PRON	13	13	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	13	uyuká	yuká	VERB	3	3	advcl	advcl	True	True	True	False	False	False	10	10	0
Avila2021:0:0:595	14	indé	indé	PRON	13	13	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:595	15	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	12	12	0
Avila2021:0:0:599	1	Yamunhã	munhã	VERB	7	7	advcl	advcl	True	True	True	False	False	False	6	6	0
Avila2021:0:0:599	2	ramé	ramé	SCONJ	1	1	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:599	3	nhaã	nhaã	PRON	1	1	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:599	4	,	,	PUNCT	1	1	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:599	5	kurumú	kurumú	ADV	7	7	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:599	6	taá	taá	PART	7	7	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:599	7	yamanú	manú	VERB	0	0	root	root	True	True	True	False	False	False	7	7	0
Avila2021:0:0:599	8	.	.	PUNCT	7	7	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:604	1	Ti	ti	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:604	2	umburi	mburi	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:604	3	sakanga-itá	sakanga	NOUN	2	2	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:604	4	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:611	1	Uikú	ikú	AUX	4	4	cop	cop	True	True	True	False	False	False	3	3	0
Avila2021:0:0:611	2	amú	amú	DET	3	4	det	det	False	True	False	True	False	False	1	2	1
Avila2021:0:0:611	3	awá	awá	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:611	4	ruka	uka	NOUN	0	0	root	root	True	True	True	False	False	False	4	4	0
Avila2021:0:0:611	5	upé	upé	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:611	6	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:624	1	Awá	awá	PRON	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:624	2	ruka	uka	NOUN	5	5	obl	obl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:624	3	upé	upé	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:624	4	taá	taá	PART	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:624	5	resú	sú	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
Avila2021:0:0:624	6	putari	putari	AUX	5	5	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:624	7	?	?	PUNCT	5	5	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	1	Mairamé	mairamé	SCONJ	2	2	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	2	tiapú	tiapú	VERB	13	5	advcl	advcl	False	True	False	True	False	False	11	3	-8
Avila2021:0:0:629	3	aé	aé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	4	""""	""""	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	5	traka	traka	INTJ	2	7	ccomp	discourse	False	False	False	False	False	True	3	2	5
Avila2021:0:0:629	6	…	…	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	7	traka	traka	INTJ	5	13	conj	discourse	False	False	False	False	False	True	2	6	8
Avila2021:0:0:629	8	…	…	PUNCT	7	9	punct	punct	False	True	False	True	False	False	1	1	2
Avila2021:0:0:629	9	traka	traka	INTJ	5	7	conj	conj	False	True	False	True	False	False	4	2	2
Avila2021:0:0:629	10	…	…	PUNCT	9	13	punct	punct	False	True	False	True	False	False	1	3	4
Avila2021:0:0:629	11	""""	""""	PUNCT	5	13	punct	punct	False	True	False	True	False	False	6	2	8
Avila2021:0:0:629	12	,	,	PUNCT	2	13	punct	punct	False	True	False	True	False	False	10	1	11
Avila2021:0:0:629	13	umbeú	mbeú	VERB	0	0	root	root	True	True	True	False	False	False	13	13	0
Avila2021:0:0:629	14	uikú	ikú	AUX	13	13	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	15	awá	awá	PRON	13	13	iobj	iobj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	16	supé	supé	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	17	arama	arama	ADP	15	15	case	case	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	18	usendú	sendú	VERB	15	17	acl:relcl	acl:relcl	False	True	False	True	False	False	3	1	2
Avila2021:0:0:629	19	waá	waá	PRON	18	18	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	20	uikú	ikú	AUX	18	18	aux	aux	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	21	i	i	PRON	25	13	obl	obl	False	True	False	True	False	False	4	8	-12
Avila2021:0:0:629	22	xupé	xupé	ADP	21	21	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	23	arama	arama	ADP	21	21	case	case	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	24	usú	sú	AUX	25	25	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	25	uyusuaxara	yusuaxara	VERB	13	13	ccomp	ccomp	True	True	True	False	False	False	12	12	0
Avila2021:0:0:629	26	,	,	PUNCT	35	35	punct	punct	True	True	True	False	False	False	9	9	0
Avila2021:0:0:629	27	u	u	CCONJ	35	35	cc	cc	True	True	True	False	False	False	8	8	0
Avila2021:0:0:629	28	tiramé	tiramé	CCONJ	27	35	fixed	punct	False	False	False	False	False	True	1	7	8
Avila2021:0:0:629	29	maã	maã	PRON	35	32	nsubj	obj	False	False	False	False	False	True	6	3	-3
Avila2021:0:0:629	30	umanduári	manduári	VERB	29	29	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	31	waá	waá	PRON	32	30	obj	nsubj	False	False	False	False	False	True	1	1	-2
Avila2021:0:0:629	32	umunhã	munhã	VERB	30	35	xcomp	advcl	False	False	False	False	False	True	2	3	5
Avila2021:0:0:629	33	ti	ti	PART	35	35	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	34	usú	sú	AUX	35	35	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	35	usemu	semu	VERB	25	25	conj	parataxis	True	False	False	False	True	False	10	10	0
Avila2021:0:0:629	36	puranga	puranga	ADV	35	35	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	37	,	,	PUNCT	41	41	punct	punct	True	True	True	False	False	False	4	4	0
Avila2021:0:0:629	38	tiramé	tiramé	CCONJ	41	41	cc	cc	True	True	True	False	False	False	3	3	0
Avila2021:0:0:629	39	yuíri	yuíri	ADV	41	41	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:629	40	aintá	aintá	PRON	41	41	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	41	umbeú	mbeú	VERB	13	35	conj	conj	False	True	False	True	False	False	28	6	22
Avila2021:0:0:629	42	rundé	rundé	SCONJ	41	41	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	43	i	i	PRON	41	41	iobj	obl	True	False	False	False	True	False	2	2	0
Avila2021:0:0:629	44	xupé	xupé	ADP	43	43	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:629	45	marandua	marandua	NOUN	41	41	obj	obj	True	True	True	False	False	False	4	4	0
Avila2021:0:0:629	46	.	.	PUNCT	13	13	punct	punct	True	True	True	False	False	False	33	33	0
Avila2021:0:0:633	1	Se	se	PRON	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:633	2	manha	manha	NOUN	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:633	3	ambira	ambira	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:633	4	ti	ti	PART	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:633	5	usendú	sendú	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
Avila2021:0:0:633	6	nheengatú	nheengatú	NOUN	5	5	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:633	7	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:671	1	Mira	mira	NOUN	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:671	2	riiya	siiya	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:671	3	usika	sika	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:0:0:671	4	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	1	Panhẽ	panhẽ	DET	2	2	det	det	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	2	mira-itá	mira	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	3	surí	rurí	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:0:0:675	4	uyana	yana	VERB	3	3	parataxis	parataxis	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	5	i	i	PRON	4	4	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	6	kití	kití	ADP	5	5	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	7	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:675	8	tuyué-itá	tuyué	NOUN	9	9	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	9	uri	yuri	VERB	4	4	advcl	parataxis	True	False	False	False	True	False	5	5	0
Avila2021:0:0:675	10	arama	arama	SCONJ	9	9	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	11	umaã	maã	VERB	9	9	xcomp	xcomp	True	True	True	False	False	False	2	2	0
Avila2021:0:0:675	12	sesé	resé	ADP	11	11	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:675	13	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	10	10	0
Avila2021:0:0:684	1	Igara	igara	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	3	3	0
Avila2021:0:0:684	2	iké	iké	ADV	4	1	advmod	advmod	False	True	False	True	False	False	2	1	-3
Avila2021:0:0:684	3	kawarú	kawarú	NOUN	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:684	4	nungara	nungara	NOUN	0	0	root	root	True	True	True	False	False	False	4	4	0
Avila2021:0:0:684	5	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:50:2:687	1	―	―	PUNCT	3	3	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:50:2:687	2	Se	se	PRON	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:50:2:687	3	katú	katú	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:50:2:687	4	nhuntu	nhuntu	ADV	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:50:2:687	5	aikú	ikú	AUX	3	3	aux	aux	True	True	True	False	False	False	2	2	0
Avila2021:50:2:687	6	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:712	1	Marama	marama	ADV	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:712	2	reikupukú	ikupukú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:712	3	?	?	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	1	Nhaãsé	nhaãsé	ADV	4	4	advmod	advmod	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:2	2	Deus	deus	PROPN	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	3	purangasawa	purangasawa	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	4	usika	sika	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
NTLN2019:0:0:2	5	ana	ana	PART	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	6	aintá	aintá	PRON	4	4	obl	obl	True	True	True	False	False	False	2	2	0
NTLN2019:0:0:2	7	resé	resé	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	8	umukaturu	mukaturu	VERB	4	4	advcl	advcl	True	True	True	False	False	False	4	4	0
NTLN2019:0:0:2	9	arama	arama	SCONJ	8	8	mark	mark	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	10	panhẽ	panhẽ	DET	11	11	det	det	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:2	11	apigawa-itá	apigawa	NOUN	8	8	obj	obj	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:2	12	;	;	PUNCT	4	4	punct	punct	True	True	True	False	False	False	8	8	0
NTLN2019:0:0:3	1	Kirimbawa	kirimbawa	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
NTLN2019:0:0:3	2	aintá	aintá	PRON	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	3	umuruayana	muruayana	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:3	4	yandé	yandé	PRON	3	3	obj	obj	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	5	,	,	PUNCT	8	8	punct	punct	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:3	6	puxiwera	puxiwera	ADV	8	8	advmod	advmod	True	True	True	False	False	False	2	2	0
NTLN2019:0:0:3	7	aintá	aintá	PRON	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	8	umunhã	munhã	VERB	3	3	parataxis	parataxis	True	True	True	False	False	False	5	5	0
NTLN2019:0:0:3	9	yandé	yandé	PRON	8	8	obl	obl	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	10	arama	arama	ADP	9	9	case	case	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	11	até	até	SCONJ	14	14	mark	mark	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:3	12	yané	yané	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	13	kirimbawasawa	kirimbawasawa	NOUN	14	14	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	14	upawa	pawa	VERB	8	8	advcl	ccomp	True	False	False	False	True	False	6	6	0
NTLN2019:0:0:3	15	yané	yané	PRON	14	14	obl	obl	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	16	suí	suí	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	17	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	2	2	0
NTLN2019:0:0:3	18	ti	ti	PART	19	19	advmod	advmod	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	19	yakwá	kwá	VERB	14	8	parataxis	parataxis	False	True	False	True	False	False	5	11	-6
NTLN2019:0:0:3	20	mayé	mayé	ADV	22	22	advmod	advmod	True	True	True	False	False	False	2	2	0
NTLN2019:0:0:3	21	taá	taá	PART	22	22	advmod	advmod	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	22	yamunhã	munhã	VERB	19	19	ccomp	ccomp	True	True	True	False	False	False	3	3	0
NTLN2019:0:0:3	23	yamanduári	manduári	VERB	22	22	parataxis	xcomp	True	False	False	False	True	False	1	1	0
NTLN2019:0:0:3	24	yamanú	manú	VERB	23	23	advcl	advcl	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	25	arama	arama	SCONJ	24	24	mark	mark	True	True	True	False	False	False	1	1	0
NTLN2019:0:0:3	26	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	23	23	0
NTLN2019:3:3:30	1	Yawé	yawé	ADV	11	11	advmod	advmod	True	True	True	False	False	False	10	10	0
NTLN2019:3:3:30	2	tẽ	tẽ	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	3	yuíri	yuíri	ADV	11	1	advmod	advmod	False	True	False	True	False	False	8	2	-10
NTLN2019:3:3:30	4	kwá	kwá	DET	5	5	det	det	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	5	ií	ií	NOUN	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	6	rukena	ukena	NOUN	11	11	nsubj	nsubj	True	True	True	False	False	False	5	5	0
NTLN2019:3:3:30	7	sembika	sembika	ADJ	5	6	acl:relcl	acl:relcl	False	True	False	True	False	False	2	1	1
NTLN2019:3:3:30	8	waá	waá	PRON	7	7	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	9	ti	ti	PART	11	11	advmod	advmod	True	True	True	False	False	False	2	2	0
NTLN2019:3:3:30	10	upuderi	puderi	AUX	11	11	aux	aux	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	11	umusemu	musemu	VERB	0	0	root	root	True	True	True	False	False	False	11	11	0
NTLN2019:3:3:30	12	ií	ií	NOUN	11	11	obj	obj	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	13	seẽ	seẽ	ADJ	12	12	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	14	waá	waá	PRON	13	13	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:3:3:30	15	.	.	PUNCT	11	11	punct	punct	True	True	True	False	False	False	4	4	0
NTLN2019:5:1:37	1	Asuí	asuí	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
NTLN2019:5:1:37	2	aintá	aintá	PRON	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	3	usika	sika	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
NTLN2019:5:1:37	4	Betisaida	betisaida	PROPN	3	3	obl	obl	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	5	kití	kití	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	6	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	3	3	0
NTLN2019:5:1:37	7	asuí	asuí	CCONJ	9	9	cc	cc	True	True	True	False	False	False	2	2	0
NTLN2019:5:1:37	8	aintá	aintá	PRON	9	9	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	9	urasú	rasú	VERB	3	3	conj	conj	True	True	True	False	False	False	6	6	0
NTLN2019:5:1:37	10	i	i	PRON	9	9	iobj	obl	True	False	False	False	True	False	1	1	0
NTLN2019:5:1:37	11	xupé	xupé	ADP	10	10	case	case	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	12	yepé	yepé	PRON	9	16	obj	nsubj	False	False	False	False	False	True	3	4	7
NTLN2019:5:1:37	13	sesaíma	resaíma	VERB	12	16	acl:relcl	acl:relcl	False	True	False	True	False	False	1	3	4
NTLN2019:5:1:37	14	waá	waá	PRON	13	13	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	15	aintá	aintá	PRON	16	16	nsubj	nsubj	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	16	upurandú	purandú	VERB	9	9	parataxis	parataxis	True	True	True	False	False	False	7	7	0
NTLN2019:5:1:37	17	Jesus	jesus	PROPN	16	18	obj	nsubj	False	False	False	False	False	True	1	1	2
NTLN2019:5:1:37	18	uxari	xari	VERB	16	16	xcomp	ccomp	True	False	False	False	True	False	2	2	0
NTLN2019:5:1:37	19	arama	arama	SCONJ	18	18	mark	mark	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	20	i	i	PRON	21	21	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
NTLN2019:5:1:37	21	pú	pú	NOUN	18	18	obj	obl	True	False	False	False	True	False	3	3	0
NTLN2019:5:1:37	22	sesé	resé	ADP	18	21	obl	case	False	False	False	False	False	True	4	1	3
NTLN2019:5:1:37	23	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	20	20	0
